order_id,predicoes
cee3292f46ede6ea1dfabfcb200fcf47,12.304048344296437
50dca53ca33b739bef09e7933e8b380e,10.34204622076356
8087ec71e393d4dc6fc48041fe63cd51,7.04776285523556
e6b6557ce111de79b31cc857f20ba212,11.141781164264469
0b09c5e4c2512f627190ac55a78c35a3,11.874968978481647
411282320ee1ea91c2fc8351aee73b05,11.652126182136701
689d9b46b0376ea4ebaeac46ebd6fc18,9.840241692461223
603691890e2bc99b1ae66b9e7ecbe3d4,18.01625147755282
06fef28288938378d269904800db589f,11.624905267024316
a6f6b75dad02327bd16a4d391963c579,11.250387844008193
e67dfbc421e0d2908ef7e2c96d222f42,15.308165654703492
eaa3f732b5a4f293f5063246bd5dd67e,12.649032113768222
36b8ca63eb9822b5f68630749ff70e32,11.142390068060605
9506bf16f764e91707db1ffebc90b494,12.828492391463431
d071b7bd406df53883553c4eceb94936,10.381474241488213
a74e83bef10070f30831ad61d579a408,10.32278665749531
3b61275de41f60d8e48bef3f42ac8bed,8.845461870182488
6337a3d6f20dcb1f58b07244dc92b759,9.619922407231453
c528ee5dbc3b0873c3eb1a25c860fd97,10.518145965444983
57db58fa887c4205f3bf01211de5cceb,11.661807092065594
7d4bbd720f893f2ce3f6e19f95c4249a,10.846538997782103
6ca45b5a3976343d5ac388f06ab70f09,14.637563831932438
fffcd46ef2263f404302a634eb57f7eb,11.589959720455592
f3513eec8f1434b5b7e04ddf3598df40,7.064735389620026
f96682f8b83bc89372ebcb2164502266,10.292001338399501
1630676be03651738ab38bdd77ce6e67,9.48007661281908
d21711f4bfc26162d5a8e471d7edb25f,14.697060395301571
e8bbe1e50121557f66b60660a6b62289,11.503510959295793
24040b0114230e6113ea96d0161ff4a9,7.845868527342746
9d0815da498bdbe17d13752e2d3c991f,14.16100398602914
5d1466f38183f13f22491a21c09982a1,14.452100631545974
efe5d91d523dcb8acc12b56d74523979,7.7181346941008515
32fef9bb0f0402350b640eb6f13dbe09,12.978788616341362
ae6fa796d6bfcc527feea40286702f7e,13.823117198025246
4c0b7cef000c9351cd7f160ad283a0f8,6.8089862858194765
934838488a3fc133b3cb9b1f716c5937,11.250387844008193
dc2ed1581975f94efea014272ace65a8,11.70470623421093
